from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
7925,14995,39.0,"['L2R', '506v']","['47', 'PA450']","['70', 'PA452']","[10.7, 3.3]",15.2,4.6,1.3,"[1.8, 1.8]",38.7,9
7926,14995,44.0,"['L4A', 'L2R', '506']","['92', '39', 'PA450']","['39', '70', 'PA452']","[4.1, 14.0, 3.0]",9.9,4.6,1.3,"[4.8, 2.2, 1.0]",45.0,17
7927,14995,32.0,"['L2R', '506']","['45', 'PA450']","['70', 'PA452']","[4.4, 3.0]",14.8,4.6,1.3,"[2.0, 3.5]",33.6,12
7928,14995,22.0,"['H06', '506e']","['PA63', 'PA448']","['PA68', 'PA452']","[6.4, 5.2]",6.1,4.6,1.4,"[1.6, 2.4]",27.7,1
7929,14995,32.0,"['L2R', '506']","['14', 'PA450']","['70', 'PA452']","[10.8, 3.0]",8.5,4.6,1.3,"[2.3, 2.3]",32.7,10
7930,14995,34.0,"['302', '509']","['PH278', 'PA450']","['PA238', 'PA452']","[15.2, 3.3]",5.8,4.6,2.0,"[1.4, 1.9]",34.2,2
7931,14995,32.0,"['L2R', '506']","['14', 'PA450']","['70', 'PA452']","[10.8, 3.0]",8.5,4.6,1.3,"[3.5, 1.3]",33.0,18
7932,14995,21.0,"['L2R', '506v']","['4', 'PA450']","['70', 'PA452']","[4.4, 3.0]",4.4,4.6,1.3,"[2.3, 2.6]",22.5,1
7933,14995,26.0,"['L5R', 'L2R', '507']","['76', '4', 'PA450']","['4', '70', 'PA322']","[3.7, 4.4, 3.6]",4.4,3.3,1.3,"[1.6, 2.0, 2.9]",27.3,5
7934,14995,31.0,"['L5V', '506']","['18', 'PD564']","['35', 'PA452']","[5.3, 13.4]",3.1,4.6,3.2,"[2.0, 1.5]",33.0,3
7935,14995,,[],[],[],[],,,,[],,
7936,14995,37.0,"['116', 'L2R', '506v']","['PB152', '72', 'PA450']","['PB317', '70', 'PA452']","[6.4, 8.2, 3.3]",8.9,4.6,2.1,"[1.3, 2.1, 2.1]",39.1,1
7937,14995,55.0,"['D02', 'L3', '507']","['PD1013', '120', 'PA446']","['PD448', '116', 'PA322']","[11.2, 12.0, 9.1]",5.3,3.3,3.8,"[9.3, 1.2, 1.1]",56.3,21
7938,14995,40.0,"['B10', 'L3', 'L5V', '121']","['PB1119', '111', '75', 'PA724']","['PB16', '75', '78', 'PA276']","[2.5, 7.9, 2.9, 8.3]",4.4,4.3,2.6,"[2.1, 2.0, 1.7, 2.2]",40.9,1
7939,14995,32.0,"['L5V', 'L6', 'L2R', '509']","['18', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[3.1, 4.0, 1.6, 3.3]",3.5,4.6,1.3,"[1.9, 3.0, 2.1, 1.7]",30.1,5
7940,14995,34.0,"['H02', 'L2R', '506']","['PH450', '53', 'PA450']","['PH129', '70', 'PA452']","[2.7, 7.0, 3.0]",3.9,4.6,3.7,"[1.8, 2.9, 3.4]",32.9,6
7941,14995,,[],[],[],[],,,,[],,
7942,14995,30.0,"['L5V', 'L6', 'L2R', '506v']","['18', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[3.1, 4.0, 1.6, 3.3]",3.4,4.6,1.3,"[1.6, 2.1, 3.2, 2.0]",30.1,3
7943,14995,29.0,"['206', '507']","['PA101', 'PA446']","['PA105', 'PA322']","[5.1, 9.1]",9.4,3.3,1.9,"[1.8, 3.2]",33.7,1
7944,14995,,[],[],[],[],,,,[],,
7945,14995,25.0,"['L2R', '506e']","['29', 'PA450']","['70', 'PA452']","[1.6, 2.6]",9.8,4.6,1.3,"[2.0, 2.3]",24.2,7
7946,14995,,[],[],[],[],,,,[],,
7947,14995,51.0,"['107', 'L2R', '507']","['PB103', '20', 'PA450']","['PB7', '70', 'PA322']","[13.1, 13.3, 3.6]",11.3,3.3,2.7,"[2.1, 1.6, 3.0]",53.8,1
7948,14995,31.0,"['L5R', 'L6', 'L2R', '506v']","['35', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[2.1, 4.0, 1.6, 3.3]",10.2,4.6,1.3,"[1.5, 1.5, 1.3, 1.2]",32.7,1
7949,14995,38.0,"['L3', 'L2R', '506e']","['113', '12', 'PA450']","['12', '70', 'PA452']","[2.2, 6.8, 2.6]",13.3,4.6,1.3,"[3.0, 2.5, 2.4]",38.5,5
7950,14995,18.0,['507'],['PA448'],['PA322'],[6.8],5.9,3.3,0.0,[2.5],18.4,17
7951,14995,55.0,"['D02', 'L3', '507']","['PD1013', '120', 'PA446']","['PD448', '116', 'PA322']","[11.2, 12.0, 9.1]",5.3,3.3,3.8,"[4.6, 4.0, 2.8]",56.0,15
7952,14995,32.0,"['L2V', 'L2R', '506v']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 3.3]",13.6,4.6,1.3,"[1.2, 1.4, 2.6]",31.8,1
7953,14995,33.0,"['L5R', 'L6', 'L2R', '509']","['54', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[8.9, 4.0, 1.6, 3.3]",0.6,4.6,1.3,"[2.5, 3.8, 1.6, 2.6]",34.7,2
7954,14995,26.0,"['307', '119']","['PC145', 'PA774']","['PA303', 'PA276']","[9.0, 10.3]",1.8,4.3,1.1,"[1.1, 1.8]",29.4,1
7955,14995,21.0,['507'],['PA2'],['PA433'],[7.9],6.3,3.4,0.0,[4.3],22.0,7
7956,14995,39.0,"['L5R', 'L3', '506e']","['54', '35', 'PA446']","['35', '116', 'PA452']","[11.1, 1.9, 7.1]",6.8,4.6,2.1,"[2.7, 2.0, 1.5]",39.8,3
7957,14995,31.0,"['L2R', '507']","['16', 'PA450']","['70', 'PA322']","[9.3, 3.6]",9.0,3.3,1.3,"[3.6, 1.6]",31.5,24
7958,14995,27.0,"['204e', '506']","['PA118', 'PA445']","['PA121', 'PA452']","[2.9, 9.3]",3.5,4.6,1.3,"[3.5, 3.7]",28.7,4
7959,14995,37.0,"['L3', 'L2R', '506e']","['113', '12', 'PA450']","['12', '70', 'PA452']","[2.2, 6.8, 2.6]",13.3,4.6,1.3,"[2.1, 1.8, 3.2]",37.8,7
7960,14995,,[],[],[],[],,,,[],,
7961,14995,38.0,"['L5R', 'L6', 'L2R', '509']","['42', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[10.4, 4.0, 1.6, 3.0]",4.6,4.6,1.3,"[2.3, 1.1, 2.5, 3.3]",38.7,1
7962,14995,39.0,"['L5V', 'L3', '506e']","['42', '35', 'PA446']","['35', '116', 'PA452']","[12.7, 1.9, 7.1]",4.6,4.6,2.1,"[1.5, 1.4, 1.7]",37.6,2
7963,14995,42.0,"['501', 'L5R', 'L3', '507']","['PC497', '64', '35', 'PA446']","['PC502', '35', '116', 'PA322']","[5.6, 2.2, 1.9, 9.1]",6.5,3.3,6.2,"[1.1, 2.6, 1.2, 1.3]",40.8,1
7964,14995,49.0,"['D07', 'L5V', 'L6', 'L2R', '506v']","['PD938', '18', '61', '29', 'PA450']","['PD950', '61', '29', '70', 'PA452']","[12.7, 3.1, 4.0, 1.6, 3.3]",1.9,4.6,3.5,"[5.2, 1.7, 1.0, 3.0, 1.0]",46.6,1
7965,14995,27.0,"['L2V', 'L2R', '506e']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 2.6]",7.4,4.6,1.3,"[2.0, 3.9, 1.5]",27.1,15
7966,14995,30.0,"['L5R', 'L3', '506e']","['61', '35', 'PA446']","['35', '116', 'PA452']","[1.6, 1.9, 7.1]",8.2,4.6,2.1,"[2.6, 1.0, 1.5]",30.6,2
7967,14995,27.0,"['223', '506e']","['PA64', 'PA448']","['PA68', 'PA452']","[7.3, 5.2]",6.9,4.6,1.4,"[1.1, 2.5]",29.0,1
7968,14995,,[],[],[],[],,,,[],,
7969,14995,23.0,"['345', '506v']","['PA714', 'PA289']","['PA592', 'PA433']","[4.3, 3.2]",10.6,3.4,4.7,"[1.5, 1.8]",29.5,1
7970,14995,,[],[],[],[],,,,[],,
7971,14995,28.0,"['L5R', 'L3', '506']","['77', '35', 'PA446']","['35', '116', 'PA452']","[3.7, 1.9, 8.0]",3.1,4.6,2.1,"[3.0, 3.1, 1.1]",30.7,5
7972,14995,24.0,"['L5R', '506']","['61', 'PD564']","['35', 'PA452']","[1.6, 13.4]",2.3,4.6,3.2,"[2.5, 1.2]",28.7,1
7973,14995,41.0,"['501', 'L5R', '506']","['PC497', '64', 'PD564']","['PC502', '35', 'PA452']","[5.6, 2.2, 13.4]",6.5,4.6,7.2,"[1.4, 1.6, 2.3]",44.6,2
7974,14995,26.0,['121'],['PA307'],['PA276'],[12.3],3.3,4.3,0.0,[2.5],22.4,9
7975,14995,31.0,"['L5V', 'L6', 'L2R', '509']","['18', '61', '29', 'PA450']","['61', '29', '70', 'PA452']","[3.1, 4.0, 1.6, 3.3]",3.5,4.6,1.3,"[3.1, 2.3, 1.3, 1.3]",29.3,5
7976,14995,41.0,"['301', '408', '119']","['PB1948', 'PA49', 'PA774']","['PA49', 'PA774', 'PA276']","[4.0, 0.9, 10.3]",16.8,4.3,0.0,"[1.1, 1.4, 2.7]",41.5,1
7977,14995,22.0,"['L1', 'L2R', '506e']","['89', '44', 'PA450']","['44', '70', 'PA452']","[3.2, 2.6, 2.6]",1.5,4.6,1.3,"[1.1, 2.8, 1.6]",21.3,4
7978,14995,68.0,"['I09', 'L5V', '121']","['PI200', '68', 'PA724']","['PI386', '78', 'PA276']","[12.1, 20.8, 8.3]",12.3,4.3,3.1,"[2.1, 2.6, 3.4]",68.9,1
7979,14995,34.0,"['L2R', '506e']","['47', 'PA450']","['70', 'PA452']","[10.7, 2.6]",11.1,4.6,1.3,"[1.3, 3.1]",34.5,5
7980,14995,20.0,"['514', '121']","['PA264', 'PA724']","['PA462', 'PA276']","[4.1, 8.6]",0.7,4.3,1.1,"[2.6, 1.2]",22.6,1
7981,14995,,[],[],[],[],,,,[],,
7982,14995,63.0,"['E11', 'L4R', 'L5R', 'L6', 'L2R', '506e']","['PE313', '49', '98', '61', '29', 'PA450']","['PE863', '98', '61', '29', '70', 'PA452']","[14.0, 6.2, 11.9, 4.0, 1.6, 2.6]",2.2,4.6,2.6,"[1.4, 1.4, 2.7, 2.8, 3.8, 1.6]",63.2,1
7983,14995,42.0,"['501', 'L5R', 'L3', '507']","['PC497', '64', '35', 'PA446']","['PC502', '35', '116', 'PA322']","[5.6, 2.2, 1.9, 9.1]",6.5,3.3,6.2,"[2.3, 3.2, 2.0, 1.3]",43.4,2
7984,14995,40.0,"['210', 'L5R', 'L6', 'L2R', '506']","['PE155', '54', '61', '29', 'PA450']","['PE156', '61', '29', '70', 'PA452']","[1.4, 8.9, 4.0, 1.6, 3.0]",3.3,4.6,2.1,"[1.2, 2.5, 2.8, 1.4, 1.4]",38.0,1
7985,14995,17.0,['506'],['PA449'],['PA452'],[4.4],5.6,4.6,0.0,[3.7],18.3,1
7986,14995,31.0,['506'],['PA443'],['PA452'],[11.6],15.5,4.6,0.0,[2.1],33.7,10
7987,14995,63.0,"['E03', 'L4A', 'L2R', '507']","['PE412', '99', '39', 'PA450']","['PE1296', '39', '70', 'PA322']","[16.9, 10.4, 14.0, 3.6]",4.3,3.3,3.0,"[5.2, 2.1, 1.2, 2.0]",66.0,2
7988,14995,46.0,"['106', 'L6', 'L2R', '509']","['PD90', '105', '29', 'PA450']","['PD162', '29', '70', 'PA452']","[13.6, 7.1, 1.6, 3.0]",2.8,4.6,5.3,"[2.0, 1.5, 2.0, 1.9]",45.3,2
7989,14995,23.0,"['L5R', 'L2R', '506']","['75', '4', 'PA450']","['4', '70', 'PA452']","[1.3, 4.4, 3.0]",3.2,4.6,1.3,"[1.2, 3.2, 1.0]",23.2,4
7990,14995,42.0,"['L1', 'L2R', '509']","['57', '44', 'PA450']","['44', '70', 'PA452']","[8.6, 2.6, 3.3]",19.8,4.6,1.3,"[1.5, 3.3, 1.1]",45.9,1
7991,14995,24.0,"['513', '345', '506']","['PA599', 'PA714', 'PA289']","['PA2', 'PA592', 'PA433']","[2.4, 4.3, 2.9]",2.6,3.4,5.7,"[1.7, 3.0, 1.4]",27.2,1
7992,14995,,[],[],[],[],,,,[],,
7993,14995,25.0,"['L2V', 'L2R', '506']","['47', '29', 'PA450']","['29', '70', 'PA452']","[7.1, 1.6, 3.0]",1.6,4.6,1.3,"[1.0, 1.6, 1.3]",23.2,3
7994,14995,28.0,"['L2R', '506e']","['16', 'PA450']","['70', 'PA452']","[9.3, 2.6]",6.3,4.6,1.3,"[3.4, 1.1]",28.4,5
7995,14995,26.0,"['504', 'L2R', '507']","['PA391', '4', 'PA450']","['PA229', '70', 'PA322']","[4.1, 4.4, 3.6]",5.2,3.3,5.2,"[1.7, 1.2, 1.1]",29.8,1
7996,14995,31.0,"['L5V', 'L3', '507']","['87', '35', 'PA446']","['35', '116', 'PA322']","[1.5, 1.9, 9.1]",8.0,3.3,2.1,"[3.5, 1.3, 1.4]",32.1,1
7997,14995,27.0,"['516', 'L3', '506']","['PD328', '35', 'PA446']","['PD427', '116', 'PA452']","[0.6, 1.9, 8.0]",2.3,4.6,3.0,"[1.1, 1.6, 2.1]",25.0,1
7998,14995,54.0,"['D08', 'D01', 'L3', '506']","['PD1290', 'PD445', '120', 'PA446']","['PD417', 'PD448', '116', 'PA452']","[5.3, 7.7, 12.0, 8.0]",3.3,4.6,5.4,"[3.2, 2.8, 1.2, 4.8]",58.4,1
7999,14995,46.0,"['106', 'L6', 'L2R', '507']","['PD1428', '105', '29', 'PA450']","['PD162', '29', '70', 'PA322']","[15.0, 7.1, 1.6, 3.6]",5.7,3.3,5.3,"[1.7, 1.5, 2.2, 1.1]",48.0,1
8000,14995,25.0,['506'],['PA443'],['PA452'],[11.6],6.3,4.6,0.0,[3.2],25.6,30
8001,14995,60.0,"['118', 'L5V', 'L6', 'L2R', '509']","['PE57', '42', '61', '29', 'PA450']","['PE1296', '61', '29', '70', 'PA452']","[13.1, 10.4, 4.0, 1.6, 3.0]",4.9,4.6,8.8,"[3.5, 2.8, 2.6, 1.8, 2.6]",63.6,2
8002,14995,29.0,"['H09', 'L2V', 'L2R', '507']","['PH650', '90', '29', 'PA450']","['PH113', '29', '70', 'PA322']","[3.3, 2.3, 1.6, 3.6]",0.9,3.3,3.2,"[2.7, 1.1, 3.3, 2.1]",27.3,1
8003,14995,22.0,['506'],['PD564'],['PA452'],[13.4],1.7,4.6,0.0,[3.2],22.8,15
8004,14995,23.0,"['408', '119']","['PA49', 'PA774']","['PA774', 'PA276']","[0.9, 10.3]",2.6,4.3,0.0,"[1.2, 1.1]",20.4,1
8005,14995,,[],[],[],[],,,,[],,
8006,14995,55.0,"['546e', 'L5V', '121']","['PI1657', '68', 'PA724']","['PI230', '78', 'PA276']","[8.7, 20.8, 8.6]",0.8,4.3,2.1,"[4.0, 2.1, 3.3]",54.6,3
8007,14995,,[],[],[],[],,,,[],,
8008,14995,27.0,"['L1', '121']","['50', 'PA273']","['83', 'PA276']","[7.4, 4.3]",3.0,4.3,5.8,"[2.0, 1.6]",28.4,2
8009,14995,35.0,"['L2R', '507']","['47', 'PA450']","['70', 'PA322']","[10.7, 3.6]",11.9,3.3,1.3,"[3.4, 1.1]",35.2,21
8010,14995,25.0,['506'],['PI544'],['PA433'],[10.2],10.0,3.4,0.0,[1.7],25.3,14
8011,14995,21.0,"['424', '119']","['PA366', 'PA273']","['PA347', 'PA276']","[1.0, 4.3]",2.4,4.3,3.4,"[1.2, 2.0]",18.7,1
8012,14995,34.0,"['L3', '506e']","['24', 'PD564']","['35', 'PA452']","[9.5, 12.0]",2.2,4.6,3.2,"[4.0, 1.4]",36.9,2
8013,14995,24.0,['507'],['PJ1757'],['PA433'],[17.0],1.2,3.4,0.0,[3.2],24.8,37
8014,14995,23.0,"['271', '506v']","['PA54', 'PA449']","['PA57', 'PA452']","[3.7, 5.4]",5.0,4.6,1.2,"[1.3, 1.9]",23.0,3
8015,14995,50.0,"['L4R', 'L5V', 'L6', 'L2R', '509']","['55', '98', '61', '29', 'PA450']","['98', '61', '29', '70', 'PA452']","[3.6, 11.9, 4.0, 1.6, 3.0]",8.9,4.6,1.3,"[2.6, 1.3, 3.8, 2.2, 2.6]",51.3,1
8016,14995,29.0,"['422', 'L3', '506e']","['PA709', '35', 'PA446']","['PD328', '116', 'PA452']","[1.5, 1.9, 7.1]",2.5,4.6,5.8,"[1.5, 1.8, 1.1]",27.8,1
8017,14995,49.0,"['E10', 'L5R', 'L3', '507']","['PE1476', '98', '35', 'PA446']","['PE524', '35', '116', 'PA322']","[5.5, 14.1, 1.9, 9.1]",3.2,3.3,3.5,"[1.6, 1.1, 1.7, 2.9]",48.0,2
8018,14995,56.0,"['D02', 'L3', '506']","['PD1013', '120', 'PD564']","['PD448', '35', 'PA452']","[11.2, 9.8, 13.4]",6.3,4.6,4.9,"[2.7, 3.1, 1.1]",56.9,1
8019,14995,30.0,"['L5R', 'L3', '506e']","['61', '35', 'PA446']","['35', '116', 'PA452']","[1.6, 1.9, 7.1]",8.2,4.6,2.1,"[2.4, 1.5, 1.1]",30.5,2
8020,14995,33.0,"['L1', '507']","['41', 'PA335']","['38', 'PA433']","[13.8, 6.8]",4.9,3.4,1.8,"[2.0, 2.1]",34.8,6
8021,14995,35.0,"['208', 'L2R', '506v']","['PB314', '72', 'PA450']","['PB317', '70', 'PA452']","[4.7, 8.2, 3.3]",9.3,4.6,2.1,"[1.1, 1.3, 4.4]",39.1,1
8022,14995,35.0,"['L2V', 'L2R', '506v']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 3.3]",15.9,4.6,1.3,"[3.2, 1.2, 2.9]",36.2,3
8023,14995,38.0,"['L3', 'L2R', '506e']","['113', '12', 'PA450']","['12', '70', 'PA452']","[2.2, 6.8, 2.6]",13.3,4.6,1.3,"[1.1, 3.9, 2.2]",37.9,10
8024,14995,,[],[],[],[],,,,[],,
8025,14995,35.0,"['L6', 'L2R', '509']","['61', '29', 'PA450']","['29', '70', 'PA452']","[4.0, 1.6, 3.3]",17.6,4.6,1.3,"[1.5, 2.2, 1.9]",37.9,1
8026,14995,32.0,"['L2R', '506']","['14', 'PA450']","['70', 'PA452']","[10.8, 3.0]",8.5,4.6,1.3,"[3.5, 2.3]",34.0,15
8027,14995,37.0,"['L3', 'L2R', '506e']","['113', '12', 'PA450']","['12', '70', 'PA452']","[2.2, 6.8, 2.6]",13.3,4.6,1.3,"[1.4, 3.6, 1.3]",36.9,6
8028,14995,54.0,"['D08', 'D01', 'L3', '506']","['PD1290', 'PD445', '120', 'PA446']","['PD417', 'PD448', '116', 'PA452']","[5.3, 7.7, 12.0, 8.0]",3.3,4.6,5.4,"[1.7, 1.2, 1.3, 2.7]",53.3,2
8029,14995,62.0,"['108', 'L5V', 'L6', 'L2R', '507']","['PE42', '65', '61', '29', 'PA450']","['PD904', '61', '29', '70', 'PA322']","[25.8, 7.5, 4.0, 1.6, 3.6]",1.0,3.3,3.9,"[3.4, 1.4, 1.5, 2.3, 2.0]",61.2,4
8030,14995,54.0,"['D02', 'L3', '507']","['PD1013', '120', 'PA446']","['PD448', '116', 'PA322']","[11.2, 12.0, 9.1]",5.3,3.3,3.8,"[7.4, 1.5, 1.5]",55.1,13
8031,14995,20.0,['506'],['PA444'],['PA452'],[10.3],7.8,4.6,0.0,[1.8],24.5,3
8032,14995,50.0,"['L4R', 'L5V', 'L6', 'L2R', '509']","['55', '98', '61', '29', 'PA450']","['98', '61', '29', '70', 'PA452']","[3.6, 11.9, 4.0, 1.6, 3.0]",8.9,4.6,1.3,"[1.4, 1.4, 3.9, 1.6, 3.2]",50.4,1
8033,14995,34.0,"['229', 'L2R', '506']","['PH127', '53', 'PA450']","['PH129', '70', 'PA452']","[3.2, 7.0, 3.0]",10.9,4.6,3.7,"[1.3, 1.2, 1.3]",36.2,1
8034,14995,,[],[],[],[],,,,[],,
8035,14995,31.0,"['226', '506']","['PH133', 'PA448']","['PA68', 'PA452']","[11.6, 5.9]",9.6,4.6,1.4,"[1.3, 1.1]",35.5,1
8036,14995,24.0,['507'],['PA443'],['PA322'],[13.1],5.6,3.3,0.0,[3.0],24.9,18
8037,14995,25.0,"['508', '119']","['PA428', 'PA271']","['PA297', 'PA276']","[4.8, 7.0]",3.2,4.3,2.0,"[1.0, 4.2]",26.5,4
8038,14995,63.0,"['E03', 'L5V', '506e']","['PE412', '42', 'PD564']","['PE1296', '35', 'PA452']","[16.9, 12.7, 12.0]",4.3,4.6,10.6,"[2.7, 2.1, 1.6]",67.6,1
8039,14995,34.0,"['L1', 'L2R', '506e']","['57', '44', 'PA450']","['44', '70', 'PA452']","[8.6, 2.6, 2.6]",8.4,4.6,1.3,"[2.6, 2.5, 1.2]",34.2,4
8040,14995,27.0,"['L2R', '507']","['4', 'PA450']","['70', 'PA322']","[4.4, 3.6]",10.4,3.3,1.3,"[2.8, 1.1]",26.9,15
8041,14995,36.0,"['H05', 'L2R', '506v']","['PH537', '16', 'PA450']","['PH541', '70', 'PA452']","[5.3, 9.3, 3.3]",1.1,4.6,6.8,"[2.3, 1.1, 1.6]",35.3,1
8042,14995,45.0,"['E02', 'L2R', '509']","['PE117', '47', 'PA450']","['PG1585', '70', 'PA452']","[15.7, 10.7, 3.0]",1.6,4.6,5.2,"[1.3, 1.0, 3.0]",46.0,1
8043,14995,48.0,"['508', 'L6', 'L2R', '507']","['PD1358', '105', '29', 'PA450']","['PD560', '29', '70', 'PA322']","[14.0, 7.1, 1.6, 3.6]",5.1,3.3,3.6,"[2.8, 2.6, 2.0, 2.6]",48.1,3
8044,14995,36.0,"['505', 'L3', '506']","['PD482', '117', 'PD564']","['PD333', '35', 'PA452']","[3.9, 1.9, 13.4]",4.0,4.6,3.7,"[3.4, 1.9, 1.0]",37.7,1
8045,14995,39.0,"['104', '506']","['PD95', 'PD559']","['PD99', 'PA452']","[3.5, 25.1]",0.4,4.6,1.9,"[6.4, 2.7]",44.6,2
8046,14995,19.0,"['229', '506']","['PA196', 'PA449']","['PA57', 'PA452']","[4.5, 5.0]",0.2,4.6,1.2,"[1.7, 1.9]",19.0,4
8047,14995,,[],[],[],[],,,,[],,
8048,14995,27.0,"['L2R', '506e']","['4', 'PA450']","['70', 'PA452']","[4.4, 2.6]",11.3,4.6,1.3,"[2.3, 1.8]",28.3,4
8049,14995,33.0,"['308', 'L3', 'L2R', '509']","['PB1952', '113', '12', 'PA450']","['PB1954', '12', '70', 'PA452']","[1.4, 2.2, 6.8, 3.3]",5.2,4.6,1.8,"[1.4, 1.6, 2.5, 1.3]",32.0,1
8050,14995,27.0,"['L2V', 'L2R', '506v']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 3.3]",8.8,4.6,1.3,"[1.3, 1.6, 1.3]",26.0,1
8051,14995,35.0,"['103', 'L3', '506v']","['PD6', '106', 'PA446']","['PD8', '116', 'PA452']","[3.3, 5.8, 8.7]",1.3,4.6,3.8,"[1.3, 3.3, 2.0]",34.1,1
8052,14995,26.0,"['203e', '506']","['PA88', 'PA447']","['PA95', 'PA452']","[8.2, 7.0]",3.1,4.6,2.9,"[1.6, 1.8]",29.1,1
8053,14995,26.0,"['204e', '506v']","['PA118', 'PA445']","['PA121', 'PA452']","[2.9, 10.1]",3.3,4.6,1.3,"[3.8, 1.4]",27.3,1
8054,14995,38.0,"['L2R', '507']","['39', 'PA450']","['70', 'PA322']","[14.0, 3.6]",10.9,3.3,1.3,"[3.2, 1.3]",37.5,22
8055,14995,41.0,"['501', 'L5R', 'L2R', '509']","['PC498', '64', '4', 'PA450']","['PC502', '4', '70', 'PA452']","[4.5, 6.0, 4.4, 3.3]",6.7,4.6,5.3,"[1.1, 1.8, 1.5, 2.1]",41.2,1
8056,14995,34.0,"['L2R', '509']","['16', 'PA450']","['70', 'PA452']","[9.3, 3.0]",12.8,4.6,1.3,"[1.7, 1.3]",34.0,1
8057,14995,37.0,"['G18', 'L2R', '506e']","['PG492', '39', 'PA450']","['PG8', '70', 'PA452']","[3.5, 14.0, 2.6]",2.9,4.6,3.0,"[1.8, 1.9, 2.2]",36.4,1
8058,14995,41.0,"['501', 'L5R', 'L3', '507']","['PC497', '64', '35', 'PA446']","['PC502', '35', '116', 'PA322']","[5.6, 2.2, 1.9, 9.1]",6.5,3.3,6.2,"[1.3, 2.8, 2.5, 2.3]",43.6,1
8059,14995,34.0,"['L2R', '509']","['16', 'PA450']","['70', 'PA452']","[9.3, 3.0]",12.8,4.6,1.3,"[1.0, 1.8]",33.7,1
8060,14995,61.0,"['514', 'L4R', 'L3', '507']","['PD617', '52', '24', 'PA446']","['PD173', '24', '116', 'PA322']","[17.1, 8.1, 11.7, 9.1]",1.8,3.3,4.2,"[2.0, 1.3, 3.0, 5.3]",66.9,1
8061,14995,56.0,"['D08', 'D01', 'L3', '506']","['PD1290', 'PD445', '120', 'PA446']","['PD417', 'PD448', '116', 'PA452']","[5.3, 7.7, 12.0, 8.0]",3.3,4.6,5.4,"[3.1, 2.4, 3.6, 4.9]",60.4,1
8062,14995,29.0,"['D03', 'L3', '506']","['PD321', '117', 'PA446']","['PD322', '116', 'PA452']","[1.9, 4.1, 8.0]",1.2,4.6,2.6,"[1.1, 1.4, 1.3]",26.2,1
8063,14995,17.0,['121'],['PA690'],['PA321'],[10.5],10.6,2.7,0.0,[3.0],26.7,1
8064,14995,32.0,"['204', '506v']","['PA128', 'PA444']","['PA132', 'PA452']","[5.6, 11.1]",3.6,4.6,1.6,"[3.6, 1.7]",31.8,5
8065,14995,,[],[],[],[],,,,[],,
8066,14995,32.0,"['L2R', '506e']","['53', 'PA450']","['70', 'PA452']","[7.0, 2.6]",13.1,4.6,1.3,"[2.5, 1.1]",32.2,8
8067,14995,30.0,['507'],['PA443'],['PA322'],[13.1],13.1,3.3,0.0,[2.7],32.1,12
8068,14995,26.0,"['517', 'L2R', '506']","['PA47', '12', 'PA450']","['PA396', '70', 'PA452']","[1.6, 6.8, 3.0]",1.5,4.6,2.3,"[1.9, 1.9, 1.9]",25.4,1
8069,14995,,[],[],[],[],,,,[],,
8070,14995,56.0,"['405', 'L5R', 'L1', '507']","['PI466', '68', '91', 'PA335']","['PI386', '91', '38', 'PA433']","[8.6, 14.6, 9.8, 6.8]",1.7,3.4,4.1,"[1.2, 1.5, 1.1, 2.8]",55.5,2
8071,14995,31.0,"['L2R', '507']","['16', 'PA450']","['70', 'PA322']","[9.3, 3.6]",9.0,3.3,1.3,"[1.6, 3.5]",31.5,27
8072,14995,31.0,"['L2R', '507']","['16', 'PA450']","['70', 'PA322']","[9.3, 3.6]",9.0,3.3,1.3,"[2.8, 2.3]",31.5,19
8073,14995,45.0,"['L4A', 'L2V', 'L2R', '506e']","['43', '39', '29', 'PA450']","['39', '29', '70', 'PA452']","[6.4, 10.7, 1.6, 2.6]",10.1,4.6,1.3,"[3.9, 1.1, 1.0, 1.2]",44.5,1
8074,14995,31.0,"['422', 'L3', '506v']","['PA687', '35', 'PA446']","['PD328', '116', 'PA452']","[2.4, 1.9, 8.7]",1.6,4.6,5.8,"[1.6, 2.0, 2.9]",31.5,2
8075,14995,22.0,"['421', '119']","['PA184', 'PA273']","['PA347', 'PA276']","[2.3, 4.3]",4.1,4.3,3.4,"[1.5, 4.6]",24.5,1
8076,14995,60.0,"['106', 'L4R', 'L5V', 'L6', 'L2R', '506v']","['PE39', '55', '98', '61', '29', 'PA450']","['PD85', '98', '61', '29', '70', 'PA452']","[13.0, 3.6, 11.9, 4.0, 1.6, 3.3]",0.6,4.6,3.3,"[1.3, 2.3, 1.5, 1.1, 1.8, 1.2]",55.0,1
