direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Walker Martínez A Pasos De Avenida La Florida, La Florida, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 70.000,62 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,Departamento En Arriendo De 2d 2b 1e 1bodega. En La Florida,https://www.portalinmobiliario.com/MLC-1392228995-departamento-en-arriendo-de-2d-2b-1e-1bodega-en-la-florida-_JM#position=24&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"A 9 Minutos Caminando Metro Santa Isabel L5, Santa Isabel, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 90.000,72 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días,Departamento En Arriendo De 2 Dormitorios En Santiago,https://www.portalinmobiliario.com/MLC-1391699559-departamento-en-arriendo-de-2-dormitorios-en-santiago-_JM#position=25&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 120.000,57 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Houm,Departamento Santo Domingo Id: 106489,https://www.portalinmobiliario.com/MLC-1391674141-departamento-santo-domingo-id-106489-_JM#position=26&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Miguel De Cervantes // El Libano, Metro Las Torres, Macul, RM (Metropolitana)",490.000,,70 m² totales / 3 dormitorios / 1 baño,3,2023-06-13,Publicado hace 4 días por Unne,Departamento En Arriendo De 3 Dorm. En Macul,https://www.portalinmobiliario.com/MLC-1727898426-departamento-en-arriendo-de-3-dorm-en-macul-_JM#position=27&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Santo Domingo 1457, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 110.000,73 m² totales / 1 baño,2,2023-06-13,Publicado hace 6 días,Amplio Y A Pasos Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1391659281-amplio-y-a-pasos-metro-santa-ana-_JM#position=28&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"General Gambino 3200, Conchalí, Chile, General Gambino, Conchalí, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 50.000,65 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días,"Dpto. 3 Dorm. Metro Conchalí,  Sin Comisión Corretaje ",https://www.portalinmobiliario.com/MLC-1726434466-dpto-3-dorm-metro-conchali-sin-comision-corretaje-_JM#position=29&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"San Cristóbal 300 - 600, Recoleta, Chile, Cerro Blanco, Recoleta, RM (Metropolitana)",460.000,Gastos comunes aproximados $ 58.000,60 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 4 días,¡oportunidad!-san Cristóbal/ Av. Perú-metro Cerro Blanco(1e),https://www.portalinmobiliario.com/MLC-1727933728-oportunidad-san-cristobal-av-peru-metro-cerro-blanco1e-_JM#position=30&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Santa Victoria Con Rojas Magallanes, La Florida Alto, La Florida, RM (Metropolitana)",480.000,Gastos comunes aproximados $ 60.000,61 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días por Easyprop,Departamento En Arriendo En La Florida,https://www.portalinmobiliario.com/MLC-1391703561-departamento-en-arriendo-en-la-florida-_JM#position=31&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Depto 1 Dor+1b+lavadora+est+bod, M. Villa Frei, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)",490.000,Gastos comunes aproximados $ 88.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 3 días por Gestion&propiedad,"Depto 1 Dor+1b+lavadora+est+bod, M. Villa Frei",https://www.portalinmobiliario.com/MLC-1392275657-depto-1-dor1blavadoraestbod-m-villa-frei-_JM#position=32&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Til Til 1980, Ñuñoa, Chile, Estadio Nacional, Ñuñoa, RM (Metropolitana)",13,Gastos comunes aproximados $ 70.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-06-13,Publicado hace 2 días,"Depto Nuevo 1d·1b + Est.+bod., Vista Despejada.",https://www.portalinmobiliario.com/MLC-1392518589-depto-nuevo-1d1b-estbod-vista-despejada-_JM#position=33&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Calle Parque Cordillera, Plaza Viva, Puente Alto, RM (Metropolitana)",480.000,,59 m² totales / 3 dormitorios / 1 baño,3,2023-06-13,Publicado hace 4 días,Departamento 3d Gasto Comun Incluido,https://www.portalinmobiliario.com/MLC-1727855226-departamento-3d-gasto-comun-incluido-_JM#position=34&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Barros Arana, Plaza de Armas de San Bernardo, San Bernardo, RM (Metropolitana)",475.000,Gastos comunes aproximados $ 60.000,60 m² totales / 3 dormitorios / 1 baño,3,2023-06-13,Publicado hace 5 días por Houm,Departamento Barros Arana Id: 42215,https://www.portalinmobiliario.com/MLC-1391902161-departamento-barros-arana-id-42215-_JM#position=35&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Av Libertador Bernardo O'higgins 4320, San Alberto Hurtado, Estación Central, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 102.000,69.64 m² totales / 3 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días por Assetplan Chile,Edificio Alameda Park Vista Nororiente Piso 23,https://www.portalinmobiliario.com/MLC-1724955064-edificio-alameda-park-vista-nororiente-piso-23-_JM#position=36&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Avenida Ejército Libertador 601, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",500.000,Gastos comunes aproximados $ 75.000,48 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 6 días,Departamento Barrio Universitario,https://www.portalinmobiliario.com/MLC-1723961996-departamento-barrio-universitario-_JM#position=37&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Av Manuel Rodriguez Norte 53, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",470.000,Gastos comunes aproximados $ 75.000,54 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 3 días por Easyprop,Departamento En Arriendo De 2 Dorm. 2 Baños En Santiago ,https://www.portalinmobiliario.com/MLC-1727949874-departamento-en-arriendo-de-2-dorm-2-banos-en-santiago-_JM#position=38&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",492.000,Gastos comunes aproximados $ 98.000,58.3 m² totales / 2 dormitorios / 2 baños,3,2023-06-13,Publicado hace 5 días por Assetplan Chile,Edificio Activa Juan Mitjans Vista Norponiente Piso 4,https://www.portalinmobiliario.com/MLC-1725569828-edificio-activa-juan-mitjans-vista-norponiente-piso-4-_JM#position=39&search_layout=stack&type=item&tracking_id=fc747a56-a5ae-46ea-8433-49279169892d
