direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"Gral. Bulnes 259, Barrio Yungay, Santiago, RM (Metropolitana)",320.000,Gastos comunes aproximados $ 70.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Gral. Bulnes Vista Sur Piso 2,https://www.portalinmobiliario.com/MLC-1649868428-edificio-gral-bulnes-vista-sur-piso-2-_JM#position=34&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Francisco 294, Bulnes, Santiago, RM (Metropolitana)",268.000,Gastos comunes aproximados $ 75.000,26 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Francisco Vista Oriente Piso 25,https://www.portalinmobiliario.com/MLC-1382984659-edificio-san-francisco-vista-oriente-piso-25-_JM#position=35&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Chacabuco 1120, Parque Los Reyes, Santiago, RM (Metropolitana)",430.000,Gastos comunes aproximados $ 60.000,50 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Chacabuco (1 Est.) Vista Oriente Piso 2,https://www.portalinmobiliario.com/MLC-1649847826-edificio-chacabuco-1-est-vista-oriente-piso-2-_JM#position=36&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Amunátegui 620, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",310.000,Gastos comunes aproximados $ 40.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Amunátegui Vista Norponiente Piso 21,https://www.portalinmobiliario.com/MLC-1649835442-edificio-amunategui-vista-norponiente-piso-21-_JM#position=37&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)",315.000,Gastos comunes aproximados $ 55.000,39.06 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Chiloé Vista Sur Piso 2,https://www.portalinmobiliario.com/MLC-1649859496-edificio-chiloe-vista-sur-piso-2-_JM#position=38&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Avenida Matta 52, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",275.000,Gastos comunes aproximados $ 35.000,21 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Avenida Matta Vista Sur Piso 14,https://www.portalinmobiliario.com/MLC-1649736198-edificio-avenida-matta-vista-sur-piso-14-_JM#position=39&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Catedral 1757, Barrio Brasil, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 90.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Catedral (1 Est. 1 Bod.) Vista Norte Piso 3,https://www.portalinmobiliario.com/MLC-1382984715-edificio-catedral-1-est-1-bod-vista-norte-piso-3-_JM#position=40&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Coquimbo 14, Barrio Diez de Julio, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Coquimbo Vista Sur Piso 3,https://www.portalinmobiliario.com/MLC-1649835470-edificio-coquimbo-vista-sur-piso-3-_JM#position=41&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Santiago Concha 1148, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",290.000,Gastos comunes aproximados $ 50.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Santiago Concha Vista Poniente Piso 8,https://www.portalinmobiliario.com/MLC-1649858896-edificio-santiago-concha-vista-poniente-piso-8-_JM#position=42&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Isidro 96, Santa Isabel, Santiago, RM (Metropolitana)",345.000,Gastos comunes aproximados $ 45.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Isidro Vista Norte Piso 14,https://www.portalinmobiliario.com/MLC-1382947289-edificio-san-isidro-vista-norte-piso-14-_JM#position=43&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Eleuterio Ramirez 1291, Bulnes, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 65.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Eleuterio Ramirez Vista Oriente Piso 12,https://www.portalinmobiliario.com/MLC-1382925605-edificio-eleuterio-ramirez-vista-oriente-piso-12-_JM#position=44&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",380.000,Gastos comunes aproximados $ 50.000,40.87 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Argomedo (1 Bod.) Vista Oriente Piso 1,https://www.portalinmobiliario.com/MLC-1382972103-edificio-argomedo-1-bod-vista-oriente-piso-1-_JM#position=45&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"García Reyes 66, Barrio Yungay, Santiago, RM (Metropolitana)",318.000,Gastos comunes aproximados $ 60.000,37.03 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio García Reyes Vista Oriente Piso 7,https://www.portalinmobiliario.com/MLC-1382925913-edificio-garcia-reyes-vista-oriente-piso-7-_JM#position=46&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"San Francisco 228, Bulnes, Santiago, RM (Metropolitana)",425.000,Gastos comunes aproximados $ 100.000,41 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio San Francisco (1 Bod.) Vista Norte Piso 7,https://www.portalinmobiliario.com/MLC-1649858864-edificio-san-francisco-1-bod-vista-norte-piso-7-_JM#position=47&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Matucana 31, Barrio Yungay, Santiago, RM (Metropolitana)",425.000,Gastos comunes aproximados $ 80.000,53.5 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Matucana Vista Oriente Piso 4,https://www.portalinmobiliario.com/MLC-1649868124-edificio-matucana-vista-oriente-piso-4-_JM#position=48&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Carmen 90, Santa Isabel, Santiago, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 75.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Carmen Vista Nororiente Piso 2,https://www.portalinmobiliario.com/MLC-1382947833-edificio-carmen-vista-nororiente-piso-2-_JM#position=49&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
"Mario Kreutzberger 1520, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",285.000,Gastos comunes aproximados $ 50.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días por Assetplan Chile,Edificio Mario Kreutzberger Vista Sur Piso 3,https://www.portalinmobiliario.com/MLC-1382947293-edificio-mario-kreutzberger-vista-sur-piso-3-_JM#position=50&search_layout=stack&type=item&tracking_id=d8c0494b-aa36-4ecd-a54c-2803ef581330
