direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url
"La Coruña 4855, Metro Ecuador, Estación Central, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 60.000,45.96 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días por Assetplan Chile,Edificio La Coruña- Vista Poniente Piso 4,https://www.portalinmobiliario.com/MLC-1727959762-edificio-la-coruna-vista-poniente-piso-4-_JM#position=15&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Diag. Sta. Elena 2857, Rodrigo de Araya, San Joaquín, RM (Metropolitana)",350.000,,35.65 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Assetplan Chile,Edificio Diag. Sta. Elena Vista Sur Piso 1,https://www.portalinmobiliario.com/MLC-1392256057-edificio-diag-sta-elena-vista-sur-piso-1-_JM#position=16&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Avenida Departamental 1475, La Florida, Plaza Vespucio, La Florida, RM (Metropolitana)",10,Gastos comunes aproximados $ 60.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"1d+ 1b+ Bod, Av. Departamental 1475, La Florida.",https://www.portalinmobiliario.com/MLC-1391916039-1d43-1b43-bod-av-departamental-1475-la-florida-_JM#position=17&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"General Mackenna, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 60.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Houm,Departamento General Mackenna Id: 109193,https://www.portalinmobiliario.com/MLC-1726673356-departamento-general-mackenna-id-109193-_JM#position=18&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Avenida Departamental 1475, La Florida, Plaza Vespucio, La Florida, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 60.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,"1d+ 1b+ Bod, Av. Departamental 1475, La Florida.",https://www.portalinmobiliario.com/MLC-1391916071-1d43-1b43-bod-av-departamental-1475-la-florida-_JM#position=19&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Blanco Encalada #2527, Barrio República, Santiago, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 55.000,39 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,1d1b Con Estacionamiento,https://www.portalinmobiliario.com/MLC-1725258540-1d1b-con-estacionamiento-_JM#position=20&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"La Coruña 4855, Metro Ecuador, Estación Central, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 60.000,46.44 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días por Assetplan Chile,Edificio La Coruña- Vista Poniente Piso 7,https://www.portalinmobiliario.com/MLC-1727946930-edificio-la-coruna-vista-poniente-piso-7-_JM#position=21&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Ricardo Cumming/martínez De Rozas, Parque Los Reyes, Santiago, RM (Metropolitana)",350.000,,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Ricardo Cumming/martínez De Rozas ,https://www.portalinmobiliario.com/MLC-1392201341-ricardo-cummingmartinez-de-rozas-_JM#position=22&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Cotapos 1200 - 1500, Independencia, Chile, Plaza Chacabuco, Independencia, RM (Metropolitana)",350.000,Gastos comunes aproximados $ 75.000,35 m² totales / 1 dormitorio / 11 baños,3,2023-06-12,Publicado hace 1 día,Arrienda Lindo Depto 1d + 1b + Terraza - Metro Chacabuco,https://www.portalinmobiliario.com/MLC-1392436825-arrienda-lindo-depto-1d-1b-terraza-metro-chacabuco-_JM#position=23&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Toesca 2246, Barrio República, Santiago, RM (Metropolitana)",350.000,,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días por Corredores Independientes,Disponible 1d1b /toesca /república,https://www.portalinmobiliario.com/MLC-1392407821-disponible-1d1b-toesca-republica-_JM#position=24&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"San Pablo 1503, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",350.000,,44 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 2 días por Corredores Independientes,"Se Arrienda Dpto Sin Aval, 2d,1b,san Martin Con San Pablo",https://www.portalinmobiliario.com/MLC-1392272649-se-arrienda-dpto-sin-aval-2d1bsan-martin-con-san-pablo-_JM#position=25&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Angamos, Lo Ovalle, La Cisterna, RM (Metropolitana)",370.000,,42 m² totales / 2 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día,"Depto., 2 Dorm., 1 Baño, Metro El Parrón, La Cisterna",https://www.portalinmobiliario.com/MLC-1392686775-depto-2-dorm-1-bano-metro-el-parron-la-cisterna-_JM#position=26&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",370.000,Gastos comunes aproximados $ 75.000,44 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días por Assetplan Chile,Edificio Merced Vista Norte Piso 8,https://www.portalinmobiliario.com/MLC-1391603563-edificio-merced-vista-norte-piso-8-_JM#position=27&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
"Metro Lo Vial, Lo Vial, San Miguel, RM (Metropolitana)",360.000,Gastos comunes aproximados $ 100.000,55 m² totales / 2 dormitorios / 2 baños,3,2023-06-12,Publicado hace 3 días por Nexxos,Departamento Mariposa 2 Dormitorios Arriendo San Miguel,https://www.portalinmobiliario.com/MLC-1727895170-departamento-mariposa-2-dormitorios-arriendo-san-miguel-_JM#position=28&search_layout=stack&type=item&tracking_id=5afdc18f-d7d5-46d3-b169-140c6dc8d7ce
